"Dato","Arr/Dep","Rutenr.","STA/STD","A/C","Org./Des."
"9/24/2019","D","D8 3502 ","13:35","73H","EDI "
"9/24/2019","D","SK 1786 ","13:35","CR9","TLL "
"9/24/2019","A","BT 135  ","13:40","73C","RIX "
"9/24/2019","A","D8 3224 ","13:40","73H","OSL "
"9/24/2019","A","D8 3661 ","13:40","73H","ALC "
"9/24/2019","A","DY 7056 ","13:40","789","MCO "
"9/24/2019","A","DY 7092 ","13:40","789","LAX "
"9/24/2019","D","BA 815  ","13:40","319","LHR "
"9/24/2019","D","DX 042  ","13:40","AT7","RNN "
"9/24/2019","A","SK 437  ","13:45","AT7","GOT "
"9/24/2019","A","VY 6804 ","13:45","319","FLR "
"9/24/2019","D","D8 3208 ","13:50","73H","ARN "
"9/24/2019","D","PS 162  ","13:50","E95","KBP "
"9/24/2019","A","DX 079  ","13:55","AT7","KRP "
"9/24/2019","A","KL 1129 ","13:55","73W","AMS "
"9/24/2019","D","FR 2991 ","13:55","73H","BGY "
"9/24/2019","D","FR 406  ","13:55","73H","CIA "
"9/24/2019","A","IA 281  ","14:00","320","BGW "
"9/24/2019","A","LX 1270 ","14:00","320","ZRH "
"9/24/2019","D","FI 205  ","14:00","763","KEF "
"9/24/2019","A","SK 1214 ","14:05","AT7","AAL "
"9/24/2019","A","SK 1248 ","14:05","AT7","AAR "
"9/24/2019","A","SK 764  ","14:05","CR9","WRO "
"9/24/2019","D","D8 3550 ","14:05","73H","BUD "
"9/24/2019","D","SK 1712 ","14:05","321","HEL "
"9/24/2019","D","SK 1872 ","14:05","321","SVG "
"9/24/2019","D","SK 2746 ","14:05","CR9","PLQ "
"9/24/2019","D","SK 2868 ","14:05","319","BGO "
"9/24/2019","D","SK 430  ","14:05","CR9","GOT "
"9/24/2019","A","LH 828  ","14:10","32A","FRA "
"9/24/2019","D","SK 1621 ","14:10","CR9","DUS "
"9/24/2019","A","6I 105  ","14:15","AT7","SGD "
"9/24/2019","A","SK 1648 ","14:15","CR9","HAM "
"9/24/2019","D","D8 3088 ","14:15","73H","AAL "
"9/24/2019","D","D8 3225 ","14:15","73H","OSL "
"9/24/2019","A","D8 2906 ","14:20","73H","LGW "
"9/24/2019","A","D8 3673 ","14:20","321","AGP "
"9/24/2019","A","SK 2822 ","14:20","319","GZP "
"9/24/2019","D","FI 207  ","14:25","75W","KEF "
"9/24/2019","D","SK 458  ","14:25","321","OSL "
"9/24/2019","D","TG 951  ","14:25","77W","BKK "
"9/24/2019","A","LG 5437 ","14:30","DH4","LUX "
"9/24/2019","A","RJ 115  ","14:30","320","AMM "
"9/24/2019","D","SK 406  ","14:30","32A","ARN "
"9/24/2019","D","VY 6805 ","14:30","319","FLR "
"9/24/2019","A","SK 1423 ","14:40","32A","ARN "
"9/24/2019","D","KL 1130 ","14:40","73W","AMS "
"9/24/2019","A","SK 1469 ","14:45","320","OSL "
"9/24/2019","A","SK 1674 ","14:45","32A","TXL "
"9/24/2019","A","SK 1869 ","14:45","CR9","SVG "
"9/24/2019","A","SK 2875 ","14:45","321","BGO "
"9/24/2019","D","BT 136  ","14:45","73C","RIX "
"9/24/2019","D","SK 1257 ","14:45","AT7","AAR "
"9/24/2019","D","SK 1285 ","14:45","AT7","BLL "
"9/24/2019","D","SK 438  ","14:45","AT7","GOT "
"9/24/2019","A","QS 4327 ","14:50","73H","KBL "
"9/24/2019","A","SK 626  ","14:50","CR9","DUS "
"9/24/2019","D","DX 080  ","14:50","AT7","KRP "
"9/24/2019","D","LH 829  ","14:50","32A","FRA "
"9/24/2019","D","LX 1271 ","14:50","320","ZRH "
"9/24/2019","D","SK 1215 ","14:50","CR9","AAL "
"9/24/2019","A","FR 632  ","14:55","73H","DUB "
"9/24/2019","D","SK 649  ","14:55","CR9","HAM "
"9/24/2019","A","DY 940  ","15:00","73H","OSL "
"9/24/2019","A","EJU7723 ","15:00","32A","NTE "
"9/24/2019","A","I2 3730 ","15:00","320","MAD "
"9/24/2019","D","IA 282  ","15:00","320","BGW "
"9/24/2019","D","SK 505  ","15:00","32A","LHR "
"9/24/2019","A","JTG224  ","15:05","73W","DLM "
"9/24/2019","A","RC 7193 ","15:05","320","NAP "
"9/24/2019","A","D8 264  ","15:10","73H","HEL "
"9/24/2019","A","SK 794  ","15:15","320","NCE "
"9/24/2019","D","6I 106  ","15:15","AT7","SGD "
"9/24/2019","D","FR 633  ","15:20","73H","DUB "
"9/24/2019","D","SK 1424 ","15:20","32A","ARN "
"9/24/2019","D","SK 1593 ","15:20","319","BRU "
"9/24/2019","A","DY 4161 ","15:25","73H","ARN "
"9/24/2019","D","RJ 116  ","15:25","320","AMM "
"9/24/2019","A","D8 3667 ","15:30","73H","PMI "
"9/24/2019","A","DX 041  ","15:30","AT7","RNN "
"9/24/2019","A","SK 1756 ","15:30","CR9","POZ "
"9/24/2019","A","SK 984  ","15:30","343","NRT "
"9/24/2019","D","D8 3662 ","15:30","321","ALC "
"9/24/2019","D","DY 941  ","15:30","73H","OSL "
"9/24/2019","D","EJU7724 ","15:30","32A","NTE "
"9/24/2019","D","SK 1460 ","15:30","320","OSL "
"9/24/2019","A","SK 596  ","15:35","321","KEF "
"9/24/2019","A","SK 760  ","15:35","321","GDN "
"9/24/2019","A","WF 268  ","15:35","DH4","KRS "
"9/24/2019","D","EK 152  ","15:35","77W","DXB "
"9/24/2019","D","SK 1549 ","15:35","321","AMS "
"9/24/2019","A","BA 816  ","15:40","319","LHR "
"9/24/2019","A","KL 1131 ","15:40","73W","AMS "
"9/24/2019","D","D8 265  ","15:40","73H","HEL "
"9/24/2019","D","I2 3731 ","15:40","320","MAD "
"9/24/2019","D","QS 4327 ","15:40","73H","TMP "
"9/24/2019","D","SK 943  ","15:40","333","ORD "
"9/24/2019","A","D8 3641 ","15:45","73H","NCE "
"9/24/2019","A","EZS1151 ","15:45","319","BSL "
"9/24/2019","A","JTG328  ","15:45","73H","PMI "
"9/24/2019","A","NFA122  ","15:45","SWM","AAL "
"9/24/2019","D","SK 983  ","15:45","343","NRT "
"9/24/2019","A","SK 538  ","15:50","32A","DUB "
"9/24/2019","A","SK 778  ","15:50","321","ATH "
"9/24/2019","A","D8 3791 ","15:55","73H","TLV "
"9/24/2019","D","D8 3350 ","15:55","73H","CHQ "
"9/24/2019","D","DY 4162 ","15:55","73H","ARN "
"9/24/2019","A","EJU3321 ","16:00","32A","VCE "
"9/24/2019","A","SK 682  ","16:00","32A","FCO "
"9/24/2019","D","RC 7194 ","16:00","320","BLQ "
"9/24/2019","A","D8 3281 ","16:05","73H","DBV "
"9/24/2019","A","SK 431  ","16:05","CR9","GOT "
"9/24/2019","D","SK 2657 ","16:05","320","MUC "
"9/24/2019","D","WF 312  ","16:05","DH4","TRF "
"9/24/2019","A","SK 1592 ","16:10","CR9","BRU "
"9/24/2019","A","SK 1778 ","16:10","32A","FAE "
"9/24/2019","D","D8 2907 ","16:10","73H","LGW "
"9/24/2019","D","D8 3302 ","16:10","73H","SXF "
"9/24/2019","D","DX 046  ","16:10","AT4","RNN "
"9/24/2019","D","DY 7069 ","16:10","789","OAK "
"9/24/2019","D","EZS1152 ","16:10","319","BSL "
"9/24/2019","D","SK 2751 ","16:10","CR9","WAW "
"9/24/2019","A","D8 3089 ","16:15","73H","AAL "
"9/24/2019","A","SK 548  ","16:15","320","AMS "
"9/24/2019","A","SK 568  ","16:15","319","CDG "
"9/24/2019","D","NFA122  ","16:15","SWM","AAL "
"9/24/2019","D","SK 2872 ","16:15","32A","BGO "
"9/24/2019","D","SK 408  ","16:15","321","ARN "
"9/24/2019","D","SK 460  ","16:15","321","OSL "
"9/24/2019","A","AY 955  ","16:20","321","HEL "
"9/24/2019","A","SK 1471 ","16:20","738","OSL "
"9/24/2019","A","SK 1743 ","16:25","CR9","VNO "
"9/24/2019","A","VY 1872 ","16:25","320","BCN "
"9/24/2019","A","W6 4377 ","16:25","320","SOF "
"9/24/2019","D","BA 817  ","16:25","319","LHR "
"9/24/2019","D","D8 3778 ","16:25","73H","AMM "
"9/24/2019","D","KL 1132 ","16:25","73W","AMS "
"9/24/2019","A","SK 1258 ","16:30","AT7","AAR "
"9/24/2019","A","SK 1407 ","16:30","32A","ARN "
"9/24/2019","D","DX 086  ","16:30","AT4","KRP "
"9/24/2019","D","EJU3322 ","16:30","32A","VCE "
"9/24/2019","D","SK 1217 ","16:30","CR9","AAL "
"9/24/2019","D","SK 1517 ","16:30","32A","LHR "
"9/24/2019","D","D8 3540 ","16:35","73H","AMS "
"9/24/2019","D","SK 1655 ","16:35","CR9","STR "
"9/24/2019","A","D8 3209 ","16:40","73H","ARN "
"9/24/2019","A","SK 1210 ","16:40","CR9","AAL "
"9/24/2019","D","D8 3092 ","16:40","73H","AAL "
"9/24/2019","D","SK 1874 ","16:40","CR9","SVG "
"9/24/2019","A","SK 1286 ","16:50","AT7","BLL "
"9/24/2019","A","SK 1782 ","16:50","320","OTP "
"9/24/2019","A","SK 2747 ","16:50","CR9","PLQ "
"9/24/2019","A","SK 586  ","16:50","321","PMI "
"9/24/2019","D","SK 627  ","16:50","319","DUS "
"9/24/2019","A","BA 818  ","16:55","32A","LHR "
"9/24/2019","A","DK 1199 ","16:55","73W","PVK "
"9/24/2019","A","EZY8267 ","16:55","319","LGW "
"9/24/2019","A","SK 676  ","16:55","319","FRA "
"9/24/2019","D","JTG225  ","16:55","73W","CTA "
"9/24/2019","D","W6 4378 ","16:55","320","SOF "
"9/24/2019","A","OS 303  ","17:00","320","VIE "
"9/24/2019","A","SK 1684 ","17:00","32A","MXP "
"9/24/2019","A","SK 1877 ","17:00","321","SVG "
"9/24/2019","A","SK 439  ","17:00","AT7","GOT "
"9/24/2019","D","AY 956  ","17:00","321","HEL "
"9/24/2019","D","D8 3239 ","17:00","73H","OSL "
"9/24/2019","A","D8 3226 ","17:05","73H","OSL "
"9/24/2019","A","DX 083  ","17:05","AT7","KRP "
"9/24/2019","A","FR 7382 ","17:05","73H","STN "
"9/24/2019","D","SK 1408 ","17:05","32A","ARN "
"9/24/2019","D","SK 1468 ","17:05","738","OSL "
"9/24/2019","D","SK 1667 ","17:05","AT7","HAJ "
"9/24/2019","D","SK 559  ","17:05","CR9","CDG "
"9/24/2019","D","SK 757  ","17:05","CR9","GDN "
"9/24/2019","A","SK 1787 ","17:10","CR9","TLL "
"9/24/2019","A","SK 650  ","17:10","CR9","HAM "
"9/24/2019","D","D8 3212 ","17:10","73H","ARN "
"9/24/2019","D","SK 687  ","17:10","320","MXP "
"9/24/2019","A","6I 107  ","17:15","AT7","SGD "
"9/24/2019","D","SK 1259 ","17:15","CR9","AAR "
"9/24/2019","A","SK 2873 ","17:20","319","BGO "
"9/24/2019","A","SK 459  ","17:20","321","OSL "
"9/24/2019","D","DX 048  ","17:20","AT7","RNN "
"9/24/2019","D","SK 541  ","17:20","321","MAN "
"9/24/2019","A","SK 1622 ","17:25","CR9","DUS "
"9/24/2019","A","SK 407  ","17:25","32A","ARN "
"9/24/2019","A","SN 2259 ","17:25","319","BRU "
"9/24/2019","D","EZY8268 ","17:25","319","LGW "
"9/24/2019","D","SK 2685 ","17:25","CR9","BLQ "
"9/24/2019","D","FR 7381 ","17:30","73H","STN "
"9/24/2019","D","SK 1203 ","17:30","32A","AAL "
"9/24/2019","D","SK 1716 ","17:30","320","HEL "
"9/24/2019","D","SK 617  ","17:30","CR9","GVA "
"9/24/2019","A","RC 456  ","17:35","32N","FAE "
"9/24/2019","A","TK 1785 ","17:35","321","IST "
"9/24/2019","D","BA 819  ","17:40","32A","LHR "
"9/24/2019","D","SK 1287 ","17:40","AT7","BLL "
"9/24/2019","D","SK 1444 ","17:40","AT7","GOT "
"9/24/2019","D","6I 108  ","17:45","AT7","SGD "
"9/24/2019","D","D8 3094 ","17:45","73H","AAL "
"9/24/2019","D","OS 304  ","17:45","320","VIE "
"9/24/2019","D","DX 082  ","17:50","AT7","KRP "
"9/24/2019","D","SK 2535 ","17:50","319","BHX "
"9/24/2019","A","D8 3503 ","17:55","73H","EDI "
"9/24/2019","A","EJU2655 ","17:55","319","MXP "
"9/24/2019","A","SK 1713 ","17:55","321","HEL "
"9/24/2019","D","JTG249  ","17:55","73H","CHQ "
"9/24/2019","D","SK 2880 ","17:55","CR9","TRD "
"9/24/2019","A","DX 049  ","18:00","AT4","RNN "
"9/24/2019","D","DK 4005 ","18:00","73W","PVK "
"9/24/2019","D","SK 651  ","18:00","CR9","HAM "
"9/24/2019","D","SK 462  ","18:05","321","OSL "
"9/24/2019","D","SK 609  ","18:05","321","ZRH "
"9/24/2019","A","LH 830  ","18:10","320","FRA "
"9/24/2019","A","XQ 924  ","18:10","73H","ADB "
"9/24/2019","D","SK 410  ","18:10","32A","ARN "
"9/24/2019","D","SK 553  ","18:10","32A","AMS "
"9/24/2019","A","D8 2908 ","18:15","73H","LGW "
"9/24/2019","D","ATL006  ","18:15","CJL","HAM "
"9/24/2019","D","D8 3732 ","18:15","73H","FCO "
"9/24/2019","D","SK 1521 ","18:15","CR9","ABZ "
"9/24/2019","D","SK 1635 ","18:15","319","FRA "
"9/24/2019","D","SN 2260 ","18:15","319","BRU "
"9/24/2019","A","D8 3551 ","18:20","73H","BUD "
"9/24/2019","A","KL 1133 ","18:20","73W","AMS "
"9/24/2019","A","SK 1218 ","18:20","CR9","AAL "
"9/24/2019","D","SK 597  ","18:20","321","BRU "
"9/24/2019","A","AY 959  ","18:25","321","HEL "
"9/24/2019","A","D8 230  ","18:25","733","ARN "
"9/24/2019","A","D8 5922 ","18:25","73H","LPA "
"9/24/2019","A","ME 225  ","18:25","320","BEY "
"9/24/2019","A","SK 1429 ","18:25","32A","ARN "
"9/24/2019","A","SK 1465 ","18:25","320","OSL "
"9/24/2019","D","EJU2656 ","18:25","319","MXP "
"9/24/2019","A","D8 3093 ","18:30","73H","AAL "
"9/24/2019","D","SK 1507 ","18:30","321","LHR "
"9/24/2019","D","TK 1786 ","18:30","321","IST "
"9/24/2019","A","DY 948  ","18:35","73H","OSL "
"9/24/2019","A","SK 998  ","18:35","343","PVG "
"9/24/2019","D","RC 459  ","18:35","32N","FAE "
"9/24/2019","A","D8 3303 ","18:40","73H","SXF "
"9/24/2019","D","D8 3646 ","18:40","73H","NCE "
"9/24/2019","D","DX 050  ","18:40","AT4","RNN "
"9/24/2019","D","SK 997  ","18:40","343","PVG "
"9/24/2019","A","AI 157  ","18:45","788","DEL "
"9/24/2019","A","LH 2444 ","18:45","320","MUC "
"9/24/2019","A","SK 996  ","18:45","343","PEK "
"9/24/2019","A","BT 139  ","18:50","CS3","RIX "
"9/24/2019","A","LO 461  ","18:55","E75","WAW "
"9/24/2019","A","SK 1260 ","18:55","CR9","AAR "
"9/24/2019","D","D8 2909 ","18:55","73H","LGW "
"9/24/2019","A","SK 1550 ","19:00","321","AMS "
"9/24/2019","A","SK 1594 ","19:00","319","BRU "
"9/24/2019","D","D8 231  ","19:00","733","ARN "
"9/24/2019","D","D8 3098 ","19:00","73H","AAL "
"9/24/2019","D","GAC269  ","19:00","CJM","AMS "
"9/24/2019","D","LH 831  ","19:00","320","FRA "
"9/24/2019","D","SK 1430 ","19:00","32A","ARN "
"9/24/2019","A","DX 051  ","19:05","AT7","RNN "
"9/24/2019","A","LO 8145 ","19:05","CR7","TLL "
"9/24/2019","A","OK 508  ","19:05","73H","PRG "
"9/24/2019","D","D8 3638 ","19:05","73H","ORY "
"9/24/2019","D","SK 1219 ","19:05","CR9","AAL "
"9/24/2019","D","XQ 925  ","19:05","73H","ADB "
"9/24/2019","A","LX 1272 ","19:10","320","ZRH "
"9/24/2019","A","SK 461  ","19:10","321","OSL "
"9/24/2019","D","D8 5923 ","19:10","73H","LPA "
"9/24/2019","D","DY 7011 ","19:10","789","JFK "
"9/24/2019","D","DY 949  ","19:10","73H","OSL "
"9/24/2019","D","KL 1134 ","19:10","73W","AMS "
"9/24/2019","A","BA 820  ","19:20","32A","LHR "
"9/24/2019","A","DX 244  ","19:20","320","FUE "
"9/24/2019","A","FR 605  ","19:20","73H","BUD "
"9/24/2019","A","OS 305  ","19:20","320","VIE "
"9/24/2019","A","SK 409  ","19:20","321","ARN "
"9/24/2019","A","SK 1204 ","19:25","32A","AAL "
"9/24/2019","A","SK 2752 ","19:25","CR9","WAW "
"9/24/2019","D","ME 226  ","19:25","320","BEY "
"9/24/2019","A","SK 1879 ","19:30","CR9","SVG "
"9/24/2019","A","SK 2869 ","19:30","32A","BGO "
"9/24/2019","A","SK 758  ","19:30","CR9","GDN "
"9/24/2019","D","BT 140  ","19:30","CS3","RIX "
"9/24/2019","D","LH 2445 ","19:30","320","MUC "
"9/24/2019","D","SK 1263 ","19:30","CR9","AAR "
"9/24/2019","A","D8 3095 ","19:35","73H","AAL "
"9/24/2019","A","EW 9194 ","19:35","32A","DUS "
"9/24/2019","A","AF 1050 ","19:40","318","CDG "
"9/24/2019","A","JTG396  ","19:40","73W","PDL "
"9/24/2019","A","WF 313  ","19:40","DH4","TRF "
"9/24/2019","D","LO 8146 ","19:40","CR7","TLL "
"9/24/2019","A","6I 109  ","19:45","AT7","SGD "
"9/24/2019","A","LG 5435 ","19:45","DH4","LUX "
"9/24/2019","D","DX 052  ","19:45","AT7","RNN "
"9/24/2019","D","FR 604  ","19:45","73H","BUD "
"9/24/2019","D","LO 462  ","19:45","E75","WAW "
"9/24/2019","A","D8 3240 ","19:50","73H","OSL "
"9/24/2019","A","D8 5574 ","19:50","73H","BCN "
"9/24/2019","A","SK 1288 ","19:50","AT7","BLL "
"9/24/2019","A","SK 449  ","19:50","AT7","GOT "
"9/24/2019","D","OK 509  ","19:50","73H","PRG "
"9/24/2019","A","D8 3541 ","19:55","73H","AMS "
"9/24/2019","A","FR 7277 ","19:55","73H","VLC "
"9/24/2019","A","SK 2658 ","19:55","320","MUC "
"9/24/2019","A","SK 506  ","19:55","32A","LHR "
"9/24/2019","D","SK 414  ","19:55","321","ARN "
"9/24/2019","D","SK 659  ","19:55","32A","MUC "
"9/24/2019","A","D8 3213 ","20:00","73H","ARN "
"9/24/2019","A","FR 6482 ","20:00","73H","BOD "
"9/24/2019","A","SK 1477 ","20:00","738","OSL "
"9/24/2019","D","LX 1273 ","20:00","320","ZRH "
"9/24/2019","A","DX 085  ","20:05","AT7","KRP "
"9/24/2019","A","JTG382  ","20:05","73W","TFS "
"9/24/2019","A","SK 1668 ","20:05","AT7","HAJ "
"9/24/2019","A","SK 628  ","20:05","319","DUS "
"9/24/2019","D","OS 306  ","20:05","320","VIE "
"9/24/2019","D","SK 1545 ","20:05","CR9","MAN "
"9/24/2019","D","SK 549  ","20:05","32A","AMS "
"9/24/2019","A","EJU5687 ","20:10","319","TXL "
"9/24/2019","A","MMD1006 ","20:10","D20","FAB "
"9/24/2019","A","PNX517  ","20:10","J32","FMO "
"9/24/2019","A","SK 1409 ","20:10","736","ARN "
"9/24/2019","A","SK 1656 ","20:10","CR9","STR "
"9/24/2019","A","WF 278  ","20:10","DH4","KRS "
"9/24/2019","A","SK 652  ","20:15","CR9","HAM "
"9/24/2019","D","AY 960  ","20:15","321","HEL "
"9/24/2019","D","BA 821  ","20:15","32A","LHR "
"9/24/2019","D","EW 9195 ","20:15","32A","DUS "
"9/24/2019","A","EZS1469 ","20:20","320","GVA "
"9/24/2019","A","KL 1135 ","20:20","E90","AMS "
"9/24/2019","D","D8 3241 ","20:20","73H","OSL "
"9/24/2019","D","DX 944  ","20:20","320","BLL "
"9/24/2019","D","FR 7278 ","20:20","73H","VLC "
"9/24/2019","D","AF 1051 ","20:25","318","CDG "
"9/24/2019","D","FR 6483 ","20:25","73H","BOD "
"9/24/2019","A","EZY8269 ","20:30","32N","LGW "
"9/24/2019","A","W6 7713 ","20:30","32A","SKP "
"9/24/2019","D","D8 3096 ","20:30","73H","AAL "
"9/24/2019","D","D8 3320 ","20:30","73H","RIX "
"9/24/2019","D","D8 3562 ","20:30","73H","KRK "
"9/24/2019","D","LG 5436 ","20:30","DH4","LUX "
"9/24/2019","D","D8 5575 ","20:35","73H","BCN "
"9/24/2019","D","PNX518  ","20:35","J32","FMO "
"9/24/2019","D","SK 1501 ","20:35","32A","LHR "
"9/24/2019","A","LH 2438 ","20:40","319","MUC "
"9/24/2019","D","EJU5688 ","20:40","319","TXL "
"9/24/2019","A","SK 6202 ","20:45","32A","AGP "
"9/24/2019","D","AI 158  ","20:45","788","DEL "
"9/24/2019","D","SK 629  ","20:45","CR9","DUS "
"9/24/2019","D","SK 667  ","20:45","CR9","STR "
"9/24/2019","D","EZS1470 ","20:50","320","GVA "
"9/24/2019","D","SK 1269 ","20:50","320","AAR "
"9/24/2019","D","SK 1410 ","20:50","736","ARN "
"9/24/2019","D","SK 1472 ","20:50","738","OSL "
"9/24/2019","D","SK 1669 ","20:50","AT7","HAJ "
"9/24/2019","A","SK 1220 ","20:55","CR9","AAL "
"9/24/2019","D","SK 1221 ","20:55","319","AAL "
"9/24/2019","D","SK 1876 ","20:55","319","SVG "
"9/24/2019","D","SK 446  ","20:55","321","GOT "
"9/24/2019","A","FR 2700 ","21:00","73H","SEN "
"9/24/2019","D","EZY8270 ","21:00","32N","LGW "
"9/24/2019","D","SK 1289 ","21:00","AT7","BLL "
"9/24/2019","D","SK 2870 ","21:00","320","BGO "
"9/24/2019","D","SK 995  ","21:00","343","PEK "
"9/24/2019","D","W6 7714 ","21:00","32A","SKP "
"9/24/2019","A","EJU4557 ","21:05","319","SXF "
"9/24/2019","A","P8 3273 ","21:05","SFF","AES "
"9/24/2019","A","QR 163  ","21:05","788","DOH "
"9/24/2019","A","RC 7195 ","21:05","320","BLQ "
"9/24/2019","A","SK 1264 ","21:05","CR9","AAR "
"9/24/2019","A","SK 463  ","21:05","321","OSL "
"9/24/2019","D","SK 742  ","21:05","CR9","VNO "
"9/24/2019","A","SK 411  ","21:10","32A","ARN "
"9/24/2019","D","DX 088  ","21:10","AT7","KRP "
"9/24/2019","D","LH 2439 ","21:15","319","MUC "
"9/24/2019","D","SK 647  ","21:15","CR9","HAM "
"9/24/2019","D","WF 279  ","21:15","DH4","KRS "
"9/24/2019","D","WF 316  ","21:15","DH4","TRF "
"9/24/2019","A","FI 216  ","21:20","75W","KEF "
"9/24/2019","A","QY 3849 ","21:20","73P","HEL "
"9/24/2019","D","D8 3090 ","21:20","73H","AAL "
"9/24/2019","A","DY 968  ","21:25","73H","BGO "
"9/24/2019","A","EZY1987 ","21:25","320","MAN "
"9/24/2019","A","FX 7038 ","21:25","ATF","OSL "
"9/24/2019","A","P8 3051 ","21:25","SFF","KRS "
"9/24/2019","A","SK 1516 ","21:25","32A","LHR "
"9/24/2019","A","SK 1717 ","21:25","320","HEL "
"9/24/2019","D","FR 2701 ","21:25","73H","SEN "
"9/24/2019","A","GL 782  ","21:30","332","SFJ "
"9/24/2019","A","SK 1560 ","21:30","CR9","CDG "
"9/24/2019","A","W6 4533 ","21:30","320","VAR "
"9/24/2019","D","KL 1136 ","21:30","E90","AMS "
"9/24/2019","D","SK 2761 ","21:30","CR9","WAW "
"9/24/2019","D","SK 404  ","21:30","32A","ARN "
"9/24/2019","D","SK 6201 ","21:30","32A","AGP "
"9/24/2019","A","DX 053  ","21:35","AT7","RNN "
"9/24/2019","A","SK 2881 ","21:35","CR9","TRD "
"9/24/2019","A","SU 2496 ","21:35","73H","SVO "
"9/24/2019","D","EJU4558 ","21:35","319","SXF "
"9/24/2019","A","SK 554  ","21:40","32A","AMS "
"9/24/2019","A","FR 7386 ","21:45","73H","STN "
"9/24/2019","A","LH 2446 ","21:45","32A","MUC "
"9/24/2019","A","SK 542  ","21:45","321","MAN "
"9/24/2019","A","QY 3163 ","21:50","73P","SVG "
"9/24/2019","D","EZY1988 ","21:50","320","MAN "
"9/24/2019","A","QY 3317 ","21:55","ABY","OSL "
"9/24/2019","A","QY 3907 ","21:55","75C","ORB "
"9/24/2019","A","SK 1636 ","21:55","319","FRA "
"9/24/2019","A","TK 1787 ","21:55","73H","IST "
"9/24/2019","D","DY 969  ","21:55","73H","BGO "
"9/24/2019","A","BA 822  ","22:00","320","LHR "
"9/24/2019","A","LO 459  ","22:00","E95","WAW "
"9/24/2019","A","SK 1427 ","22:00","32A","ARN "
"9/24/2019","A","SK 2590 ","22:00","321","BRU "
"9/24/2019","D","6I 110  ","22:00","AT7","SGD "
"9/24/2019","D","W6 4534 ","22:00","320","VAR "
"9/24/2019","D","WX 9044 ","22:00","CR9","VLC "
"9/24/2019","A","SK 1475 ","22:05","73H","OSL "
"9/24/2019","A","SK 1522 ","22:05","CR9","ABZ "
"9/24/2019","A","SK 2686 ","22:05","CR9","BLQ "
"9/24/2019","A","SK 688  ","22:05","320","MXP "
"9/24/2019","D","DX 054  ","22:05","AT7","RNN "
"9/24/2019","A","OS 307  ","22:10","319","VIE "
"9/24/2019","A","SK 2536 ","22:10","319","BHX "
"9/24/2019","A","SK 610  ","22:10","321","ZRH "
"9/24/2019","A","SK 618  ","22:10","CR9","GVA "
"9/24/2019","D","FR 7385 ","22:15","73H","STN "
"9/24/2019","D","SK 1720 ","22:15","32A","HEL "
"9/24/2019","A","QY 3265 ","22:20","ABY","GOT "
"9/24/2019","A","KL 1139 ","22:30","73W","AMS "
"9/24/2019","A","LH 832  ","22:30","320","FRA "
"9/24/2019","D","FI 217  ","22:30","75W","KEF "
"9/24/2019","A","SN 2265 ","22:35","319","BRU "
"9/24/2019","D","QR 164  ","22:35","788","DOH "
"9/24/2019","A","LX 1278 ","22:45","320","ZRH "
"9/24/2019","D","FX 5181 ","22:45","75C","CDG "
"9/24/2019","A","D8 3663 ","22:50","321","ALC "
"9/24/2019","D","SK 1273 ","22:50","AT7","AAR "
"9/24/2019","D","SK 1790 ","22:50","CR9","TLL "
"9/24/2019","D","SK 2744 ","22:50","CR9","PLQ "
"9/24/2019","D","SK 2884 ","22:50","CR9","TRD "
"9/24/2019","A","AF 1350 ","22:55","319","CDG "
"9/24/2019","A","TP 752  ","22:55","32Q","LIS "
"9/24/2019","D","SK 1428 ","22:55","32A","ARN "
"9/24/2019","D","SK 1474 ","22:55","73H","OSL "
"9/24/2019","D","SK 448  ","22:55","CR9","GOT "
"9/24/2019","D","SK 1225 ","23:00","32A","AAL "
"9/24/2019","D","SK 753  ","23:00","319","GDN "
"9/24/2019","A","D8 3242 ","23:10","73H","OSL "
"9/24/2019","D","QY 175  ","23:10","73P","LEJ "
"9/24/2019","A","SK 1508 ","23:20","321","LHR "
"9/24/2019","D","QY 177  ","23:20","ABY","LEJ "
"9/24/2019","A","DK 1107 ","23:25","32B","PMI "
"9/24/2019","D","QY 335  ","23:30","75C","EMA "
"9/24/2019","A","D8 2914 ","23:35","73H","LGW "
"9/24/2019","A","D8 3351 ","23:35","73H","CHQ "
"9/24/2019","A","D8 3321 ","23:40","73H","RIX "
"9/24/2019","A","D8 3639 ","23:40","73H","ORY "
"9/24/2019","A","SK 1660 ","23:40","32A","MUC "
"9/24/2019","D","QY 319  ","23:40","ABY","BRU "
"9/24/2019","D","QY 387  ","23:50","73P","CGN "
"9/24/2019","A","D8 3647 ","23:55","73H","NCE "
"9/25/2019","A","JTG226  ","0:05","73W","CTA "
"9/25/2019","A","D8 3563 ","0:10","73H","KRK "
"9/25/2019","D","SU 2497 ","0:10","73H","SVO "
"9/25/2019","A","SK 1546 ","0:35","CR9","MAN "
"9/25/2019","A","D8 3733 ","0:40","73H","FCO "
"9/25/2019","A","DK 1953 ","0:50","32B","PMI "
"9/25/2019","A","DK 9006 ","0:55","73W","PVK "
"9/25/2019","A","QY 174  ","1:35","75C","LEJ "
"9/25/2019","D","DK 4006 ","1:40","73W","AAL "
